order_id,order_date,customer_id,store_id,product_id,quantity,discount,sales,profit,cost,product_name,unit_price,product_category,product_subcategory,store_region,store_city,customer_region,calculated_sales,calculated_profit
O29442,2023-04-05,C69,S188,P106,4,5,315.12,84.96,60.57,Curtains,82.93,Home,A,South,Dallas,South,326.72,254.55
O29443,2023-03-17,C7801,S176,P53,5,10,1181.57,436.46,165.58,Vacuum Cleaner,262.57,Home,C,South,Dallas,West,1302.85,1015.99
O29444,2023-01-20,C3752,S8,P420,2,10,194.6,39.05,86.42,Cookware Set,108.11,Home,B,Midwest,Chicago,West,206.22,108.18
O29445,2023-09-23,C1333,S141,P163,2,10,206.63,51.07,86.42,Floor Lamp,114.79,Home,C,South,Dallas,South,219.58,120.21
O29446,2023-03-19,C4656,S11,P382,2,0,229.93,83.19,73.37,Mattress Topper,114.96,Home,C,East,New York,South,229.92,156.56
O29447,2022-06-19,C6874,S198,P453,2,10,129.03,43.11,47.73,Mattress Topper,71.68,Home,B,Midwest,Chicago,East,133.36,81.3
O29448,2022-01-01,C5003,S45,P246,2,10,211.11,55.56,86.42,Cookware Set,117.28,Home,B,East,New York,West,224.56,124.69
O29449,2023-08-19,C6797,S107,P498,5,20,815.13,175.05,160.02,Almonds,203.78,Grocery,B,East,New York,South,998.9,655.11
O29450,2022-10-08,C4626,S113,P187,3,5,75.61,19.1,19.83,Toaster,26.53,Home,A,West,San Jose,South,74.59,55.78
O29451,2024-07-14,C4340,S8,P439,3,10,405.98,135.56,100.155,Formal Shirt,150.36,Apparel,A,Midwest,Chicago,South,441.08,305.83
O29452,2022-02-15,C1447,S147,P263,4,10,695.92,184.97,141.93,DSLR Camera,193.31,Electronics,C,East,New York,South,763.24,553.99
O29453,2023-08-14,C2012,S15,P153,2,5,289.21,102.15,98.45,Bluetooth Speaker,152.21,Electronics,B,Midwest,Chicago,East,299.42,190.76
O29454,2022-09-30,C7234,S130,P56,4,0,48.82,15.26,8.39,Milk Carton,12.21,Grocery,C,East,New York,South,48.84,40.43
O29455,2022-03-16,C82,S99,P123,1,5,110.87,41.42,73.1,Cookware Set,116.7,Home,A,South,Dallas,Midwest,111.7,37.77
O29456,2022-10-16,C9,S186,P449,1,5,75.25,27.29,50.48,Cap,79.21,Apparel,A,East,New York,South,74.21,24.77
O29457,2022-04-07,C7153,S142,P312,1,5,100.84,18.74,86.42,Toaster,106.15,Home,C,East,New York,West,101.15,14.42
O29458,2022-09-23,C6058,S26,P327,3,5,501.24,164.96,117.995,Peanut Butter,175.88,Grocery,B,East,New York,South,522.64,383.24
O29459,2023-02-05,C6269,S99,P177,1,5,102.93,21.51,85.7,Wireless Earbuds,108.34,Electronics,C,South,Dallas,South,103.34,17.23
O29460,2022-11-26,C175,S54,P251,1,20,113.8,33.67,100.155,Dress,142.25,Apparel,C,East,New York,Midwest,122.25,13.64
O29461,2022-06-15,C4761,S132,P52,1,0,161.35,43.92,117.43,Organic Rice,161.35,Grocery,A,East,New York,Midwest,161.35,43.92
O29462,2022-03-07,C95,S48,P75,3,0,159.88,56.71,34.39,Yogurt Cup,53.29,Grocery,A,East,New York,South,159.87,125.49
O29463,2023-03-23,C6969,S67,P141,1,20,122.52,42.4,100.155,Formal Shirt,153.15,Apparel,A,South,Dallas,South,133.15,22.36
O29464,2023-02-10,C2194,S9,P48,5,10,478.98,90.09,86.42,Cookware Set,106.44,Home,A,West,San Jose,Midwest,522.2,392.56
O29465,2024-03-05,C3877,S125,P327,5,20,706.41,234.43,117.995,Peanut Butter,176.6,Grocery,B,South,Dallas,West,863,588.42
O29466,2023-06-08,C1200,S148,P165,4,20,710.22,135.25,179.68,Cookware Set,221.94,Home,B,East,New York,South,867.76,530.54
O29467,2024-01-01,C1096,S107,P276,3,5,434.71,154.12,98.45,WiFi Router,152.53,Electronics,A,East,New York,,452.59,336.26
O29468,2024-07-15,C5501,S85,P397,1,10,125.62,35.48,100.155,Jeans,139.58,Apparel,C,Midwest,Chicago,East,129.58,25.47
O29469,2023-02-11,C7065,S106,P224,4,10,172.83,29.66,39.77,Jeans,48.01,Apparel,C,East,New York,West,182.04,133.06
O29470,2024-07-15,C6608,S102,P153,5,0,719.19,226.94,98.45,Bluetooth Speaker,143.84,Electronics,B,Midwest,Chicago,South,719.2,620.74
O29471,2024-08-10,C7325,S70,P232,2,5,63.27,22.23,21.6,Dress,33.3,Apparel,A,South,Dallas,South,61.6,41.67
O29472,2022-05-22,C712,S132,P382,3,0,347.89,127.78,73.37,Mattress Topper,115.96,Home,C,East,New York,South,347.88,274.52
O29473,2023-12-01,C4990,S151,P224,4,0,252.7,93.62,39.77,Jeans,63.17,Apparel,C,Midwest,Chicago,West,252.68,212.93
O29474,2022-03-31,C5346,S25,P194,3,10,511.09,100.28,152.15,LED Monitor,189.29,Electronics,C,South,Dallas,South,557.87,358.94
O29475,2024-09-25,C7302,S199,P480,4,0,476.74,131.06,86.42,Vacuum Cleaner,119.18,Home,A,South,Dallas,East,476.72,390.32
O29476,2024-05-26,C6470,S66,P395,2,10,472.32,162.77,171.97,Smartphone,262.4,Electronics,C,South,Dallas,East,514.8,300.35
O29477,2023-05-02,C895,S11,P250,5,5,531.64,121.15,86.42,Mattress Topper,111.92,Home,A,East,New York,South,554.6,445.22
O29478,2023-10-19,C3831,S82,P489,4,20,457.39,136.89,100.155,Jeans,142.93,Apparel,C,West,San Jose,East,551.72,357.24
O29479,2022-11-29,C41,S177,P257,1,5,231.46,77.8,161.75,Hoodie,243.64,Apparel,A,West,San Jose,Midwest,238.64,69.71
O29480,2022-09-03,C5325,S119,P37,3,5,205.51,51.49,54.04,WiFi Router,72.11,Electronics,B,East,New York,West,211.33,151.47
O29481,2022-10-12,C6222,S90,P64,1,5,49.73,11.21,40.55,Tablet,52.35,Electronics,B,West,San Jose,East,47.35,9.18
O29482,2023-09-19,C512,S68,P248,2,0,417.85,130.93,143.46,Shorts,208.93,Apparel,C,West,San Jose,South,417.86,274.39
O29483,2023-04-04,C5834,S43,P307,5,20,670.86,198.88,117.995,Almonds,167.72,Grocery,C,Midwest,Chicago,South,818.6,552.86
O29484,2023-04-08,C4266,S77,P151,4,10,291.33,59.2,64.48,Cookware Set,80.93,Home,B,Midwest,Chicago,South,313.72,226.85
O29485,2024-07-26,C7663,S129,P297,5,10,911.84,230.23,151.47,Spice Mix,202.63,Grocery,B,West,San Jose,West,1003.15,760.37
O29486,2023-06-17,C6297,S120,P67,4,20,415.68,95.18,100.155,Winter Jacket,129.9,Apparel,A,South,Dallas,South,499.6,315.52
O29487,2024-03-03,C7442,S59,P386,2,5,303.82,113.52,100.155,Winter Jacket,159.9,Apparel,A,South,Dallas,East,314.8,203.66
O29488,2022-07-09,C4739,S158,P272,3,0,719.04,236.1,160.98,Smartwatch,239.68,Electronics,A,South,Dallas,West,719.04,558.06
O29489,2023-12-14,C6303,S84,P146,5,5,540.97,130.48,86.42,Coffee Maker,113.89,Home,A,South,Dallas,West,564.45,454.55
O29490,2023-10-07,C2240,S52,P201,3,20,299.97,63.69,98.45,Bluetooth Speaker,124.99,Electronics,C,Midwest,Chicago,Midwest,354.97,201.52
O29491,2022-11-13,C6380,S113,P495,1,5,138.87,26.78,117.995,Organic Rice,146.18,Grocery,B,West,San Jose,West,141.18,20.88
O29492,2022-06-04,C546,S38,P354,5,5,619.31,151.67,98.45,WiFi Router,130.38,Electronics,C,Midwest,Chicago,West,646.9,520.86
O29493,2024-01-27,C819,S47,P458,4,0,548.55,146.75,100.45,Smartwatch,137.14,Electronics,B,Midwest,Chicago,,548.56,448.1
O29494,2023-08-09,C6666,S166,P104,4,0,422.43,76.75,86.42,Toaster,105.61,Home,A,Midwest,Chicago,West,422.44,336.01
O29495,2024-01-12,C6142,S3,P70,5,20,566.94,166.32,100.155,Shorts,141.74,Apparel,A,South,Dallas,South,688.7,466.79
O29496,2024-03-20,C4480,S141,P90,5,5,828.33,267.86,117.995,Olive Oil,174.39,Grocery,C,South,Dallas,East,866.95,710.34
O29497,2023-08-04,C1122,S135,P447,2,5,131.04,44.61,45.49,Sneakers,68.97,Apparel,C,West,San Jose,Midwest,132.94,85.55
O29498,2022-06-10,C5644,S146,P329,5,0,593.36,161.26,86.42,Air Purifier,118.67,Home,A,West,San Jose,South,593.35,506.94
O29499,2022-08-03,C3548,S18,P288,3,5,643.74,140.43,176.6,Curtains,225.88,Home,C,Midwest,Chicago,South,672.64,467.14
O29500,2024-07-27,C4176,S85,P252,5,10,1110.86,261.39,188.77,Sweatpants,246.86,Apparel,A,Midwest,Chicago,Midwest,1224.3,922.09
O29501,2023-01-11,C564,S134,P262,5,5,722.37,246.63,100.155,T-Shirt,152.08,Apparel,C,West,San Jose,South,755.4,622.22
O29502,2023-08-30,C5529,S188,P2,2,10,253.81,76.6,98.45,Smartphone,141,Electronics,C,South,Dallas,East,272,155.36
O29503,2022-11-08,C6305,S150,P61,1,20,14.25,4.21,12.54,Wireless Earbuds,17.81,Electronics,A,West,San Jose,West,-2.19,1.71
O29504,2023-02-04,C361,S36,P439,3,10,329.55,59.13,100.155,Formal Shirt,122.05,Apparel,A,West,San Jose,South,356.15,229.4
O29505,2022-07-05,C6149,S182,P496,1,10,119.2,29.06,100.155,Shorts,132.44,Apparel,C,South,Dallas,West,122.44,19.05
O29506,2024-06-26,C4969,S0,P18,4,10,462.35,101.79,100.155,Cap,128.43,Apparel,B,Midwest,Chicago,,503.72,362.2
O29507,2024-05-12,C5494,S33,P405,4,20,414.79,145.54,84.14,Yogurt Cup,129.62,Grocery,C,South,Dallas,South,498.48,330.65
O29508,2024-08-01,C3986,S52,P79,4,10,475.95,164.84,86.42,Coffee Maker,132.21,Home,B,Midwest,Chicago,West,518.84,389.53
O29509,2023-01-19,C7507,S35,P493,5,5,951.51,260.86,145.4,Yogurt Cup,200.32,Grocery,B,West,San Jose,South,996.6,806.11
O29510,2023-07-28,C6040,S147,P45,3,10,310.5,77.16,86.42,Air Purifier,115,Home,B,East,New York,,335,224.08
O29511,2024-04-01,C5048,S69,P332,1,10,111.76,37.12,82.93,Peanut Butter,124.17,Grocery,B,West,San Jose,West,114.17,28.83
O29512,2022-12-01,C789,S51,P24,5,5,317.13,74.5,51.08,Floor Lamp,66.76,Home,A,East,New York,West,328.8,266.05
O29513,2022-01-01,C5209,S154,P241,5,0,637.75,136.97,100.155,Winter Jacket,127.55,Apparel,C,Midwest,Chicago,West,637.75,537.6
O29514,2022-10-01,C11,S164,P15,4,0,425.53,79.85,86.42,Floor Lamp,106.38,Home,C,South,Dallas,South,425.52,339.11
O29515,2022-08-09,C5514,S29,P162,5,10,1422.24,526.87,198.97,Dress,316.05,Apparel,B,South,Dallas,Midwest,1570.25,1223.27
O29516,2024-02-02,C5982,S128,P107,4,20,533.89,156.31,117.995,Organic Rice,166.84,Grocery,C,Midwest,Chicago,South,647.36,415.9
O29517,2023-04-07,C5296,S24,P27,2,5,63.22,21.5,21.96,Hoodie,33.27,Apparel,A,East,New York,West,61.54,41.26
O29518,2023-12-22,C7035,S188,P459,4,10,539.86,115.08,117.995,Yogurt Cup,149.96,Grocery,C,South,Dallas,South,589.84,421.86
O29519,2022-07-04,C3774,S173,P229,2,0,274.92,102.08,86.42,Air Purifier,137.46,Home,C,Midwest,Chicago,West,274.92,188.5
O29520,2023-05-17,C5196,S167,P261,3,20,503.15,152.56,146.08,Hoodie,209.65,Apparel,A,Midwest,Chicago,West,608.95,357.07
O29521,2023-01-04,C1034,S84,P486,3,5,581.34,193.91,135.94,T-Shirt,203.98,Apparel,B,South,Dallas,West,606.94,445.4
O29522,2023-11-04,C3221,S60,P36,4,10,438.92,84.5,98.45,Smartphone,121.92,Electronics,A,West,San Jose,Midwest,477.68,340.47
O29523,2024-05-14,C4906,S2,P127,3,20,409.9,126.71,117.995,Almonds,170.79,Grocery,B,West,San Jose,,492.37,291.9
O29524,2024-09-13,C2243,S78,P421,4,20,427.45,106.96,100.155,Winter Jacket,133.58,Apparel,B,South,Dallas,South,514.32,327.29
O29525,2023-01-01,C1630,S67,P134,4,0,482.63,136.95,86.42,Mattress Topper,120.66,Home,B,South,Dallas,East,482.64,396.21
O29526,2023-02-14,C5604,S187,P53,3,20,515.82,118.43,165.58,Vacuum Cleaner,214.93,Home,C,West,San Jose,East,624.79,350.24
O29527,2022-06-09,C3744,S33,P158,3,5,480.4,144.11,117.995,Milk Carton,168.56,Grocery,C,South,Dallas,,500.68,362.4
O29528,2023-04-17,C4750,S81,P134,1,20,107.72,38.58,86.42,Mattress Topper,134.65,Home,B,West,San Jose,East,114.65,21.3
O29529,2024-06-19,C1887,S66,P214,3,5,353.31,72.73,98.45,Tablet,123.97,Electronics,C,South,Dallas,West,366.91,254.86
O29530,2023-08-23,C4702,S79,P292,3,5,531.37,115.78,145.82,Smartphone,186.44,Electronics,A,East,New York,South,554.32,385.55
O29531,2023-11-22,C5850,S195,P413,1,0,128.08,29.63,98.45,Gaming Console,128.08,Electronics,C,West,San Jose,Midwest,128.08,29.63
O29532,2023-04-16,C549,S20,P51,5,5,707.06,231.33,100.155,Sneakers,148.86,Apparel,A,East,New York,South,739.3,606.9
O29533,2022-09-25,C7263,S159,P315,1,10,112.6,34.82,86.42,Vacuum Cleaner,125.11,Home,C,East,New York,West,115.11,26.18
O29534,2024-02-07,C4762,S155,P371,3,20,460.94,97.34,151.5,Vacuum Cleaner,192.06,Home,C,East,New York,South,556.18,309.44
O29535,2024-08-13,C7392,S4,P111,2,10,269.55,95.94,96.45,Smartwatch,149.75,Electronics,C,Midwest,Chicago,South,289.5,173.1
O29536,2022-01-23,C6796,S133,P88,5,20,487.78,87.16,100.155,Sweatpants,121.94,Apparel,C,West,San Jose,East,589.7,387.62
O29537,2024-06-04,C2169,S61,P490,1,5,68.22,23.85,46.7,Vacuum Cleaner,71.81,Home,C,East,New York,,66.81,21.52
O29538,2023-01-19,C6785,S124,P47,2,0,216.27,43.43,86.42,Floor Lamp,108.14,Home,B,Midwest,Chicago,East,216.28,129.85
O29539,2024-05-22,C3796,S43,P372,1,0,124.18,24.03,100.155,Winter Jacket,124.18,Apparel,B,Midwest,Chicago,Midwest,124.18,24.03
O29540,2023-08-05,C2149,S76,P35,3,0,375.61,116.35,86.42,Floor Lamp,125.2,Home,B,East,New York,East,375.6,289.19
O29541,2024-09-18,C1915,S120,P376,4,20,472.19,157.15,98.45,DSLR Camera,147.56,Electronics,A,South,Dallas,Midwest,570.24,373.74
O29542,2022-04-20,C2981,S158,P411,3,5,533.96,189.73,120.78,Tablet,187.35,Electronics,C,South,Dallas,South,557.05,413.18
O29543,2022-09-06,C7317,S42,P226,2,10,233.8,78.24,86.42,Mattress Topper,129.89,Home,C,West,San Jose,Midwest,249.78,147.38
O29544,2024-02-07,C6962,S121,P296,4,20,599.85,222.26,117.995,Olive Oil,187.45,Grocery,B,West,San Jose,South,729.8,481.86
O29545,2022-04-07,C6619,S48,P270,2,10,149.86,34.69,63.98,Formal Shirt,83.25,Apparel,B,East,New York,South,156.5,85.88
O29546,2022-03-21,C7411,S110,P28,3,0,542.76,188.78,117.995,Olive Oil,180.92,Grocery,B,West,San Jose,East,542.76,424.76
O29547,2024-01-22,C4615,S62,P172,1,10,63.55,14.77,54.2,Mattress Topper,70.61,Home,C,South,Dallas,East,60.61,9.35
O29548,2022-05-21,C3570,S41,P39,3,10,562.87,128.6,160.84,Coffee Maker,208.47,Home,B,West,San Jose,East,615.41,402.03
O29549,2024-05-20,C6520,S196,P479,1,20,115.54,35.41,100.155,Shorts,144.42,Apparel,C,East,New York,South,124.42,15.39
O29550,2023-03-17,C5398,S88,P317,5,0,662.68,181.28,96.28,Sweatpants,132.54,Apparel,A,West,San Jose,Midwest,662.7,566.4
O29551,2024-02-02,C2715,S73,P47,5,0,648.29,216.19,86.42,Floor Lamp,129.66,Home,B,West,San Jose,West,648.3,561.87
O29552,2022-01-18,C3340,S30,P235,1,20,40.08,13.65,33.04,Smartwatch,50.1,Electronics,B,East,New York,East,30.1,7.04
O29553,2023-08-29,C3010,S106,P193,4,0,589.67,189.05,100.155,Hoodie,147.42,Apparel,C,East,New York,South,589.68,489.52
O29554,2023-03-16,C2098,S56,P432,1,5,173.97,61.87,117.995,Pasta Pack,183.12,Grocery,A,South,Dallas,East,178.12,55.97
O29555,2022-08-07,C1551,S69,P228,1,5,134.19,39.04,100.155,Hoodie,141.25,Apparel,A,West,San Jose,West,136.25,34.03
O29556,2023-10-17,C6156,S6,P258,5,10,674.16,223.46,100.155,Formal Shirt,149.81,Apparel,B,East,New York,East,739.05,574
O29557,2022-11-10,C109,S47,P400,2,10,226.09,70.54,86.42,Blender,125.61,Home,C,Midwest,Chicago,South,241.22,139.67
O29558,2024-06-18,C1549,S79,P284,3,20,445.73,119.84,135.79,Winter Jacket,185.72,Apparel,A,East,New York,West,537.16,309.94
O29559,2024-06-12,C4194,S104,P278,1,20,139.89,39.29,125.75,Tablet,174.86,Electronics,A,West,San Jose,West,154.86,14.14
O29560,2022-03-03,C6786,S191,P149,1,5,147.62,29.91,123.9,Bluetooth Speaker,155.38,Electronics,C,East,New York,West,150.38,23.72
O29561,2024-01-31,C3303,S127,P117,4,5,583.96,135.58,117.995,Spice Mix,153.67,Grocery,B,Midwest,Chicago,South,609.68,465.96
O29562,2022-03-16,C5930,S48,P352,2,5,400.96,68.27,175.1,Eggs Pack,211.03,Grocery,C,East,New York,West,417.06,225.86
O29563,2022-01-09,C1405,S45,P431,1,20,166.82,41.84,156.23,Fruit Juice,208.53,Grocery,B,East,New York,West,188.53,10.59
O29564,2024-02-26,C2516,S145,P94,3,5,405.95,125.37,98.45,Tablet,142.44,Electronics,A,West,San Jose,South,422.32,307.5
O29565,2024-03-09,C7155,S60,P403,4,0,138.91,51.39,21.88,Smartwatch,34.73,Electronics,A,West,San Jose,,138.92,117.03
O29566,2023-06-22,C4240,S34,P304,1,5,172.89,54.76,124.35,Jeans,181.99,Apparel,C,East,New York,East,176.99,48.54
O29567,2022-11-04,C2941,S179,P299,4,5,558.65,178.06,100.155,T-Shirt,147.01,Apparel,A,East,New York,Midwest,583.04,458.5
O29568,2024-08-04,C4728,S4,P478,2,5,277.45,53.26,117.995,Peanut Butter,146.02,Grocery,B,Midwest,Chicago,East,287.04,159.45
O29569,2024-02-08,C1782,S133,P103,4,0,1032.13,331.81,175.08,Almonds,258.03,Grocery,B,West,San Jose,West,1032.12,857.05
O29570,2024-05-22,C1932,S96,P341,4,10,464.39,153.28,86.42,Vacuum Cleaner,129,Home,B,East,New York,East,506,377.97
O29571,2024-02-10,C886,S107,P372,5,10,582.42,131.72,100.155,Winter Jacket,129.43,Apparel,B,East,New York,West,637.15,482.26
O29572,2023-08-18,C5278,S195,P80,4,5,585.01,210.9,98.45,WiFi Router,153.95,Electronics,C,West,San Jose,West,610.8,486.56
O29573,2023-12-10,C1552,S70,P99,1,20,136.49,25.52,138.71,Curtains,170.61,Home,C,South,Dallas,South,150.61,-2.22
O29574,2022-01-05,C2609,S196,P78,3,20,408.75,125.5,118.02,Vacuum Cleaner,170.31,Home,C,East,New York,East,490.93,290.73
O29575,2023-02-14,C7216,S64,P123,3,10,277.5,80.13,73.1,Cookware Set,102.78,Home,A,East,New York,South,298.34,204.4
O29576,2022-10-23,C7461,S70,P125,1,5,77.3,28.39,51.48,DSLR Camera,81.36,Electronics,A,South,Dallas,South,76.36,25.82
O29577,2024-02-29,C1848,S8,P350,3,0,403.69,103.22,100.155,Hoodie,134.56,Apparel,C,Midwest,Chicago,Midwest,403.68,303.53
O29578,2023-01-09,C5764,S67,P177,1,0,108.13,22.43,85.7,Wireless Earbuds,108.13,Electronics,C,South,Dallas,East,108.13,22.43
O29579,2023-01-09,C5582,S15,P324,2,20,206.03,74.37,82.29,Pasta Pack,128.77,Grocery,A,Midwest,Chicago,West,237.54,123.74
O29580,2022-04-17,C4528,S152,P178,3,10,313.67,80.33,86.42,Curtains,116.17,Home,B,Midwest,Chicago,South,338.51,227.25
O29581,2022-09-22,C4334,S25,P443,3,0,653.71,244.33,136.46,Hoodie,217.9,Apparel,B,South,Dallas,East,653.7,517.25
O29582,2024-05-18,C6447,S163,P470,2,20,263.73,54.1,131.02,DSLR Camera,164.83,Electronics,B,South,Dallas,,309.66,132.71
O29583,2023-02-24,C661,S188,P323,2,0,276.85,73.57,101.64,Hoodie,138.42,Apparel,B,South,Dallas,Midwest,276.84,175.21
O29584,2022-08-14,C4008,S6,P100,4,20,85.78,16.92,21.52,Pasta Pack,26.81,Grocery,A,East,New York,West,87.24,64.26
O29585,2023-02-16,C3829,S160,P83,2,0,329.1,93.11,117.995,Eggs Pack,164.55,Grocery,C,West,San Jose,South,329.1,211.1
O29586,2024-07-22,C293,S111,P267,3,10,466.58,152.09,116.48,Air Purifier,172.81,Home,B,East,New York,South,508.43,350.1
O29587,2022-11-26,C138,S14,P413,2,5,278.29,91.23,98.45,Gaming Console,146.47,Electronics,C,Midwest,Chicago,South,287.94,179.84
O29588,2023-02-17,C7134,S40,P9,3,20,357.2,74.01,117.995,Eggs Pack,148.83,Grocery,A,West,San Jose,Midwest,426.49,239.2
O29589,2024-06-25,C1031,S189,P461,2,5,329.03,104.84,117.995,Organic Rice,173.17,Grocery,A,East,New York,,341.34,211.03
O29590,2023-04-13,C7496,S84,P467,5,10,1054.99,332.38,160.58,Fruit Juice,234.44,Grocery,B,South,Dallas,East,1162.2,894.41
O29591,2023-04-27,C6605,S25,P274,3,0,430.29,134.94,98.45,LED Monitor,143.43,Electronics,A,South,Dallas,South,430.29,331.84
O29592,2023-07-07,C4532,S100,P400,2,20,172.32,34.05,86.42,Blender,107.7,Home,C,West,San Jose,Midwest,195.4,85.9
O29593,2023-07-01,C4452,S120,P88,3,5,455.19,169.75,100.155,Sweatpants,159.72,Apparel,C,South,Dallas,South,474.16,355.04
O29594,2022-03-24,C1588,S148,P482,4,10,664.2,187.85,132.32,Olive Oil,184.5,Grocery,C,East,New York,South,728,531.88
O29595,2022-01-17,C2961,S181,P57,4,5,547.61,167.03,100.155,Dress,144.11,Apparel,A,Midwest,Chicago,South,571.44,447.46
O29596,2024-04-29,C4642,S94,P2,5,20,491.77,97.97,98.45,Smartphone,122.94,Electronics,C,Midwest,Chicago,Midwest,594.7,393.32
O29597,2022-03-19,C927,S134,P458,3,5,390.64,104.35,100.45,Smartwatch,137.07,Electronics,B,West,San Jose,West,406.21,290.19
O29598,2024-07-26,C1185,S57,P484,3,20,45.86,8.78,15.45,Dress,19.11,Apparel,A,Midwest,Chicago,East,37.33,30.41
O29599,2022-04-22,C6195,S198,P315,1,0,128.93,42.51,86.42,Vacuum Cleaner,128.93,Home,C,Midwest,Chicago,East,128.93,42.51
O29600,2023-05-29,C7527,S3,P462,1,10,55.5,15.17,44.81,Toaster,61.67,Home,C,South,Dallas,,51.67,10.69
O29601,2022-06-03,C3024,S30,P268,3,20,346.74,110.46,98.45,Wireless Earbuds,144.47,Electronics,B,East,New York,South,413.41,248.29
O29602,2022-03-01,C6556,S94,P149,3,20,378.32,80.96,123.9,Bluetooth Speaker,157.63,Electronics,C,Midwest,Chicago,East,452.89,254.42
O29603,2023-07-02,C2095,S30,P328,3,0,557.8,203.82,117.995,Organic Rice,185.93,Grocery,B,East,New York,,557.79,439.8
O29604,2022-01-22,C5677,S64,P256,1,10,144.72,38.52,117.995,Spice Mix,160.8,Grocery,B,East,New York,West,150.8,26.72
O29605,2022-07-17,C6049,S25,P151,3,5,263.33,79.56,64.48,Cookware Set,92.4,Home,B,South,Dallas,,272.2,198.85
O29606,2024-09-19,C2494,S27,P313,4,5,521.18,140.59,100.155,Formal Shirt,137.15,Apparel,A,Midwest,Chicago,West,543.6,421.02
O29607,2022-09-28,C6425,S176,P331,4,0,382.1,102.42,69.92,Wireless Earbuds,95.53,Electronics,B,South,Dallas,Midwest,382.12,312.18
O29608,2022-07-09,C6888,S127,P206,5,10,545.05,156.16,86.42,Mattress Topper,121.12,Home,B,Midwest,Chicago,South,595.6,458.63
O29609,2023-09-02,C640,S56,P43,5,5,223.99,43.82,37.93,Tablet,47.16,Electronics,A,South,Dallas,Midwest,230.8,186.06
O29610,2024-09-06,C5300,S94,P172,4,5,305.47,99.51,54.2,Mattress Topper,80.39,Home,C,Midwest,Chicago,South,316.56,251.27
O29611,2022-04-10,C7674,S36,P403,5,5,152.68,48.75,21.88,Smartwatch,32.14,Electronics,A,West,San Jose,South,155.7,130.8
O29612,2023-08-21,C5209,S112,P204,2,0,421.86,152.18,134.84,Peanut Butter,210.93,Grocery,A,Midwest,Chicago,West,421.86,287.02
O29613,2022-10-25,C4154,S77,P182,5,20,547.02,153.22,98.45,Gaming Console,136.75,Electronics,B,Midwest,Chicago,South,663.75,448.57
O29614,2022-11-24,C237,S199,P242,5,5,1164.76,430.64,154.55,Hoodie,245.21,Apparel,C,South,Dallas,East,1221.05,1010.21
O29615,2023-12-03,C1211,S88,P289,1,0,9.35,2.14,7.21,Eggs Pack,9.35,Grocery,A,West,San Jose,South,9.35,2.14
O29616,2024-02-20,C6644,S96,P399,3,20,345.53,105.16,100.155,Shorts,143.97,Apparel,A,East,New York,East,411.91,245.37
O29617,2022-04-03,C3980,S106,P377,5,20,479.09,85.29,98.45,Bluetooth Speaker,119.77,Electronics,A,East,New York,East,578.85,380.64
O29618,2022-11-14,C777,S114,P146,4,0,473.97,128.29,86.42,Coffee Maker,118.49,Home,A,West,San Jose,South,473.96,387.55
O29619,2024-04-16,C582,S91,P357,1,5,34.33,8.56,27.13,WiFi Router,36.14,Electronics,C,West,San Jose,West,31.14,7.2
O29620,2022-01-22,C1147,S95,P366,1,0,139.72,41.27,98.45,Gaming Console,139.72,Electronics,C,East,New York,South,139.72,41.27
O29621,2023-01-14,C6103,S29,P180,1,0,26.88,6.96,19.92,Winter Jacket,26.88,Apparel,C,South,Dallas,West,26.88,6.96
O29622,2022-02-07,C467,S176,P73,4,10,552.8,128.02,117.995,Olive Oil,153.56,Grocery,C,South,Dallas,West,604.24,434.8
O29623,2024-02-06,C993,S199,P315,2,5,256.59,92.39,86.42,Vacuum Cleaner,135.05,Home,C,South,Dallas,,265.1,170.17
O29624,2023-11-22,C2664,S155,P196,1,0,131.93,31.77,100.155,Jeans,131.93,Apparel,B,East,New York,South,131.93,31.78
O29625,2024-04-18,C7398,S140,P293,1,5,149.53,56,98.45,LED Monitor,157.4,Electronics,A,East,New York,West,152.4,51.08
O29626,2024-01-20,C6621,S35,P385,5,10,1253.88,359.55,198.74,Olive Oil,278.64,Grocery,C,West,San Jose,Midwest,1383.2,1055.14
O29627,2023-09-07,C7793,S193,P286,2,20,445.18,137.94,192.02,Laptop,278.23,Electronics,B,East,New York,Midwest,536.46,253.16
O29628,2023-03-09,C4423,S40,P406,3,10,305.09,65.01,88.92,Winter Jacket,113,Apparel,C,West,San Jose,South,329,216.17
O29629,2022-05-28,C1240,S5,P70,1,20,100.03,19.91,100.155,Shorts,125.04,Apparel,A,Midwest,Chicago,,105.04,-0.12
O29630,2024-07-21,C3645,S108,P145,4,10,491.55,137.13,98.45,Tablet,136.54,Electronics,A,West,San Jose,South,536.16,393.1
O29631,2023-02-20,C120,S140,P71,4,0,638.19,166.21,117.995,Spice Mix,159.55,Grocery,C,East,New York,,638.2,520.2
O29632,2022-11-06,C6785,S23,P151,3,10,257.75,83.66,64.48,Cookware Set,95.46,Home,B,West,San Jose,East,276.38,193.27
O29633,2024-09-13,C5588,S167,P166,1,0,125.35,26.9,98.45,Laptop,125.35,Electronics,A,Midwest,Chicago,South,125.35,26.9
O29634,2022-08-05,C718,S68,P418,4,20,562.59,185,117.995,Olive Oil,175.81,Grocery,C,West,San Jose,Midwest,683.24,444.6
